1667882966.142400,73
1667882966.247799,75
1667882966.357947,76
1667882966.466429,75
1667882966.573129,79
1667882966.679436,83
1667882966.784385,83
1667882966.917201,83
1667882967.032339,94
1667882967.144676,93
1667882967.257058,100
1667882967.368842,96
1667882967.476047,96
1667882967.582816,85
1667882967.703333,80
1667882967.821019,87
1667882967.928610,76
1667882968.036692,74
1667882968.147997,74
1667882968.259050,74
1667882968.365446,74
1667882968.473365,75
1667882968.581224,74
1667882968.686032,75
1667882968.790397,75
1667882968.940597,76
1667882969.049018,75
1667882969.158880,84
1667882969.272518,82
1667882969.378869,83
1667882969.484176,86
1667882969.615845,86
1667882969.724055,96
1667882969.835389,96
1667882969.941810,93
1667882970.050617,93
1667882970.161272,93
1667882970.265917,98
1667882970.372468,97
1667882970.476663,77
1667882970.584489,77
1667882970.693343,78
1667882970.798991,77
1667882970.903918,77
1667882971.016072,77
1667882971.124703,78
1667882971.229566,78
1667882971.334400,79
1667882971.440650,78
1667882971.557633,84
1667882971.663177,86
1667882971.767230,88
1667882971.872425,89
1667882971.981287,99
1667882972.087543,99
1667882972.192637,99
1667882972.298211,93
1667882972.405520,95
1667882972.519486,97
1667882972.630252,99
1667882972.735130,79
1667882972.841688,78
1667882972.947982,78
1667882973.055000,39
1667882973.159697,39
1667882973.264412,41
1667882973.368553,42
1667882973.474699,44
1667882973.582452,43
1667882973.689112,43
1667882973.794925,52
1667882973.901836,51
1667882974.007130,61
1667882974.114847,76
1667882974.222849,70
1667882974.327666,43
1667882974.437884,42
1667882974.543779,43
1667882974.648976,42
1667882974.757343,42
1667882974.863005,42
1667882974.968955,44
1667882975.078288,43
1667882975.185323,44
1667882975.307426,42
1667882975.413151,46
1667882975.520987,52
1667882975.779313,55
1667882975.891934,54
1667882976.005706,64
1667882976.114250,74
1667882976.219596,74
1667882976.325341,48
1667882976.431108,54
1667882976.537886,54
1667882976.741640,56
1667882976.847130,69
1667882976.956843,71
1667882977.065429,76
1667882977.173262,62
1667882977.279147,50
1667882977.385269,54
1667882977.491085,58
1667882977.597110,59
1667882977.703401,69
1667882977.807719,76
1667882977.913421,77
1667882978.018392,72
1667882978.123124,50
1667882978.227832,48
1667882978.331853,48
1667882978.436459,50
1667882978.542330,49
1667882978.647117,50
1667882978.753152,48
1667882978.858761,49
1667882978.964305,49
1667882979.081162,49
1667882979.187572,51
1667882979.292527,57
1667882979.396642,57
1667882979.500740,60
1667882979.606707,71
1667882979.712479,72
1667882979.818266,84
1667882979.922589,79
1667882980.027402,66
1667882980.131634,54
1667882980.239874,58
1667882980.350639,62
1667882980.457197,63
1667882980.564249,73
1667882980.669505,74
1667882980.775196,80
1667882980.880603,74
1667882980.985168,56
1667882981.090972,54
1667882981.203620,64
1667882981.307822,63
1667882981.428875,65
1667882981.534995,73
1667882981.641833,81
1667882981.747186,82
1667882981.852276,61
1667882981.970711,55
1667882982.076755,54
1667882982.181384,54
1667882982.286639,53
1667882982.393068,54
1667882982.499995,55
1667882982.607675,54
1667882982.712024,55
1667882982.826448,56
1667882982.933735,57
1667882983.041137,57
1667882983.153223,67
1667882983.258519,67
1667882983.364519,66
1667882983.469532,75
1667882983.574816,77
1667882983.682535,90
1667882983.791187,85
1667882983.899706,83
1667882984.005845,60
1667882984.111631,58
1667882984.217862,63
1667882984.322870,68
1667882984.428310,67
1667882984.534387,76
1667882984.640175,77
1667882984.748599,86
1667882984.857684,87
1667882984.964142,75
1667882985.069049,61
1667882985.173939,59
1667882985.290828,66
1667882985.401961,70
1667882985.511553,70
1667882985.617270,80
1667882985.723796,80
1667882985.830546,87
1667882985.943748,88
1667882986.053510,61
1667882986.161502,61
1667882986.268695,59
1667882986.373403,59
1667882986.479265,59
1667882986.586829,61
1667882986.715177,59
1667882986.819413,60
1667882986.924912,59
1667882987.030329,61
1667882987.135737,62
1667882987.242852,62
1667882987.349354,68
1667882987.454190,72
1667882987.561058,72
1667882987.667205,82
1667882987.771887,82
1667882987.877221,92
1667882987.983056,92
1667882988.093128,89
1667882988.197450,66
1667882988.303546,65
1667882988.409707,69
1667882988.523177,69
1667882988.627954,70
1667882988.733431,73
1667882988.846518,83
1667882988.952519,84
1667882989.057856,92
1667882989.163612,92
1667882989.268415,71
1667882989.382907,66
1667882989.488142,64
1667882989.602532,70
1667882989.708407,69
1667882989.813664,74
1667882989.919197,84
1667882990.027083,84
1667882990.135789,97
1667882990.241022,93
1667882990.346973,92
1667882990.456295,67
1667882990.562229,68
1667882990.667869,66
1667882990.772696,65
1667882990.877825,66
1667882990.985094,65
1667882991.090886,66
1667882991.198823,66
1667882991.305113,66
1667882991.420867,66
1667882991.526321,67
1667882991.636854,74
1667882991.746474,74
1667882991.853415,73
1667882991.959549,77
1667882992.066660,78
1667882992.174945,87
1667882992.279242,89
1667882992.384435,95
1667882992.489363,95
1667882992.595024,81
1667882992.699586,68
1667882992.805579,67
1667882992.911449,68
1667882993.017316,69
1667882993.122195,70
1667882993.228948,72
1667882993.333029,71
1667882993.445436,70
1667882993.564668,76
1667882993.674300,75
1667882993.778937,80
1667882993.885989,79
1667882993.991638,90
1667882994.097547,89
1667882994.205752,94
1667882994.327818,92
1667882994.433338,76
1667882994.542562,75
1667882994.652028,72
1667882994.800823,71
1667882994.924275,71
1667882995.047154,72
1667882995.152581,72
1667882995.259887,71
1667882995.365830,72
1667882995.471219,71
1667882995.577945,74
1667882995.685333,74
1667882995.797637,77
1667882995.903651,78
1667882996.008797,82
1667882996.114179,82
1667882996.223862,92
1667882996.341150,92
1667882996.446393,93
1667882996.552040,92
1667882996.657032,82
1667882996.764253,87
1667882996.872302,77
1667882996.978981,72
1667882997.083944,73
1667882997.189459,74
1667882997.297601,74
1667882997.407038,75
1667882997.512706,75
1667882997.631546,74
1667882997.752715,74
1667882997.877302,72
1667882997.981735,74
1667882998.086307,74
1667882998.194913,74
1667882998.300095,73
1667882998.405854,74
1667882998.513526,75
1667882998.628784,76
1667882998.735982,75
1667882998.847429,80
1667882998.966049,82
1667882999.072279,85
1667882999.204553,81
1667882999.312307,92
1667882999.418161,96
1667882999.522432,96
1667882999.629165,93
1667882999.735663,93
1667882999.842926,93
1667882999.952434,93
1667883000.063438,95
1667883000.170396,78
1667883000.275251,79
1667883000.380457,78
1667883000.487344,78
1667883000.595004,85
1667883000.700684,85
1667883000.806929,87
1667883000.939065,86
1667883001.050174,97
1667883001.163007,96
1667883001.277293,96
1667883001.387788,92
1667883001.573587,94
1667883001.682194,95
1667883001.787525,99
1667883001.905583,97
1667883002.014328,79
1667883002.120488,79
1667883002.238975,78
1667883002.350707,78
1667883002.457661,79
1667883002.565191,79
1667883002.670722,79
1667883002.785051,79
1667883002.901439,81
1667883003.012021,80
1667883003.117457,82
1667883003.229155,80
1667883003.337770,81
1667883003.454686,81
1667883003.561897,83
1667883003.673042,92
1667883003.778890,91
1667883003.887752,88
1667883004.008282,88
1667883004.126136,88
1667883004.247978,98
1667883004.357539,99
1667883004.463452,99
1667883004.568244,98
1667883004.676897,96
1667883004.783994,95
1667883004.892914,99
1667883004.999050,80
1667883005.114302,42
1667883005.220621,41
1667883005.331716,20
1667883005.437054,19
1667883005.547733,20
1667883005.653256,21
1667883005.764302,22
1667883005.870950,22
1667883005.979616,23
1667883006.093150,23
1667883006.205077,23
1667883006.309688,23
1667883006.414323,25
1667883006.532628,22
1667883006.638584,24
1667883006.744977,26
1667883006.862848,33
1667883006.967376,35
1667883007.075765,51
1667883007.184097,54
1667883007.296082,30
1667883007.403124,38
1667883007.511717,36
1667883007.616868,43
1667883007.723260,60
1667883007.828288,48
1667883007.935421,30
1667883008.040613,39
1667883008.147566,39
1667883008.251901,49
1667883008.356977,63
1667883008.460887,54
1667883008.566045,31
1667883008.670566,30
1667883008.776252,29
1667883008.894231,28
1667883008.998868,31
1667883009.107060,30
1667883009.211771,29
1667883009.317836,30
1667883009.423750,29
1667883009.533576,32
1667883009.639022,39
1667883009.745161,42
1667883009.849830,53
1667883009.982483,65
1667883010.100835,59
1667883010.207899,34
1667883010.321304,34
1667883010.427195,44
1667883010.539463,50
1667883010.650452,52
1667883010.768682,49
1667883010.888510,69
1667883010.997524,45
1667883011.106472,37
1667883011.212057,42
1667883011.317245,44
1667883011.427244,54
1667883011.534453,65
1667883011.639422,64
1667883011.749644,41
1667883011.854304,36
1667883011.959692,35
1667883012.069794,37
1667883012.177077,36
1667883012.283030,36
1667883012.389967,36
1667883012.500974,37
1667883012.614706,37
1667883012.722011,37
1667883012.830154,39
1667883012.942367,49
1667883013.049950,47
1667883013.252897,56
1667883013.357925,64
1667883013.464391,67
1667883013.569484,66
1667883013.675572,42
1667883013.779829,47
1667883013.981677,45
1667883014.121525,55
1667883014.229564,64
1667883014.334821,74
1667883014.440600,69
1667883014.545724,44
1667883014.702493,39
1667883014.833734,39
1667883014.938725,48
1667883015.044267,50
1667883015.152757,62
1667883015.258406,74
1667883015.365431,70
1667883015.472112,44
1667883015.579858,43
1667883015.685508,42
1667883015.796490,41
1667883015.909833,41
1667883016.020714,41
1667883016.129712,42
1667883016.240280,41
1667883016.346966,42
1667883016.452447,43
1667883016.557362,44
1667883016.663605,51
1667883016.769171,54
1667883016.875055,55
1667883016.982449,64
1667883017.091887,75
1667883017.211924,73
1667883017.327214,44
1667883017.432914,45
1667883017.538521,55
1667883017.643154,55
1667883017.748078,62
1667883017.855403,65
1667883017.960386,73
1667883018.067139,75
1667883018.172522,48
1667883018.278419,53
1667883018.383429,52
1667883018.491782,55
1667883018.601623,67
1667883018.707933,80
1667883018.816159,76
1667883018.922935,49
1667883019.028365,48
1667883019.134346,47
1667883019.239848,48
1667883019.345256,49
1667883019.455010,48
1667883019.581982,47
1667883019.690016,47
1667883019.795756,47
1667883019.908363,47
1667883020.013424,49
1667883020.125053,59
1667883020.231641,58
1667883020.337568,58
1667883020.446568,59
1667883020.561429,70
1667883020.672804,79
1667883020.779599,79
1667883020.885042,70
1667883020.993159,53
1667883021.107851,53
1667883021.230825,61
1667883021.336548,57
1667883021.443432,61
1667883021.548553,71
1667883021.665203,83
1667883021.777327,79
1667883021.882837,66
1667883021.992849,56
1667883022.099675,51
1667883022.212209,63
1667883022.337120,61
1667883022.442585,73
1667883022.555619,72
1667883022.663657,81
1667883022.768484,81
1667883022.874588,67
1667883022.991417,54
1667883023.107932,52
1667883023.226180,54
1667883023.336439,52
1667883023.452394,51
1667883023.567219,52
1667883023.683345,52
1667883023.794420,53
1667883023.902572,54
1667883024.016220,53
1667883024.132398,61
1667883024.244454,61
1667883024.354958,64
1667883024.459657,66
1667883024.569273,75
1667883024.677207,80
1667883024.787461,84
1667883024.896133,84
1667883025.003422,56
1667883025.115765,56
1667883025.230299,62
1667883025.334636,65
1667883025.439326,66
1667883025.545485,76
1667883025.650992,77
1667883025.756851,84
1667883025.862745,85
1667883025.967558,60
1667883026.073243,60
1667883026.177899,65
1667883026.284582,65
1667883026.388840,67
1667883026.495819,77
1667883026.605423,77
1667883026.712657,86
1667883026.834425,83
1667883026.943365,59
1667883027.050874,61
1667883027.198155,60
1667883027.343517,59
1667883027.455402,58
1667883027.565223,58
1667883027.701198,57
1667883027.810189,60
1667883027.927418,58
1667883028.033031,59
1667883028.138248,65
1667883028.242801,66
1667883028.389116,66
1667883028.497027,78
1667883028.610890,80
1667883028.714841,88
1667883028.818513,89
1667883028.922251,85
1667883029.042517,61
1667883029.201660,63
1667883029.309361,72
1667883029.413141,73
1667883029.517328,72
1667883029.622642,73
1667883029.727983,84
1667883029.833517,82
1667883029.939778,93
1667883030.045970,91
1667883030.153829,76
1667883030.258428,66
1667883030.364829,73
1667883030.471980,73
1667883030.577529,72
1667883030.684430,72
1667883030.793929,83
1667883030.904716,84
1667883031.014297,89
1667883031.119872,92
1667883031.230951,67
1667883031.335471,65
1667883031.439929,64
1667883031.545229,64
1667883031.652298,63
1667883031.760372,62
1667883031.864945,62
1667883031.970673,63
1667883032.079226,63
1667883032.187185,65
1667883032.302919,65
1667883032.410483,66
1667883032.516003,71
1667883032.620046,71
1667883032.726499,75
1667883032.832646,75
1667883032.938177,86
1667883033.044225,85
1667883033.149310,93
1667883033.260239,92
1667883033.371086,67
1667883033.477763,68
1667883033.583356,67
1667883033.691540,73
1667883033.804726,73
1667883033.909202,74
1667883034.017051,81
1667883034.123436,81
1667883034.231854,94
1667883034.338640,94
1667883034.443289,83
1667883034.558493,76
1667883034.668211,66
1667883034.776079,67
1667883034.880543,67
1667883034.987401,66
1667883035.095489,67
1667883035.203212,67
1667883035.310408,70
1667883035.416560,69
1667883035.526672,70
1667883035.634736,70
1667883035.742495,75
1667883035.848811,76
1667883035.963870,78
1667883036.070619,79
1667883036.179440,89
1667883036.288760,89
1667883036.405779,94
1667883036.513701,95
1667883036.700091,78
1667883036.807619,73
1667883036.912893,72
1667883037.018685,70
1667883037.126967,70
1667883037.234304,69
1667883037.339818,70
1667883037.476404,72
1667883037.595936,71
1667883037.701676,72
1667883037.809335,73
1667883037.913368,73
1667883038.027308,72
1667883038.132291,73
1667883038.238410,71
1667883038.344174,70
1667883038.465552,71
1667883038.572240,71
1667883038.678372,72
1667883038.784129,72
1667883038.889465,72
1667883038.994875,73
1667883039.103206,73
1667883039.209937,73
1667883039.316836,84
1667883039.423553,84
1667883039.528337,82
1667883039.634686,84
1667883039.750654,90
1667883039.856548,94
1667883039.961641,100
1667883040.067531,94
1667883040.173944,94
1667883040.281533,89
1667883040.392565,88
1667883040.500059,75
1667883040.608993,77
1667883040.715159,78
1667883040.819314,82
1667883040.928196,82
1667883041.033866,86
1667883041.140209,85
1667883041.244928,94
1667883041.350129,95
1667883041.457961,92
1667883041.564035,94
1667883041.671582,94
1667883041.777189,93
1667883041.883639,92
1667883041.989615,86
1667883042.115245,76
1667883042.230210,76
1667883042.372100,75
1667883042.477022,77
1667883042.583771,76
1667883042.688987,78
1667883042.794438,77
1667883042.899337,79
1667883043.004720,79
1667883043.109269,77
1667883043.221131,83
1667883043.326814,83
1667883043.431409,87
1667883043.545390,89
1667883043.653093,96
1667883043.757666,98
1667883043.866929,94
1667883043.972551,93
1667883044.080278,92
1667883044.186351,99
1667883044.292772,98
1667883044.397385,77
1667883044.505406,77
1667883044.611135,78
1667883044.717064,78
1667883044.847300,79
1667883044.966678,77
1667883045.085721,79
1667883045.195011,79
1667883045.299052,81
1667883045.406987,80
1667883045.512117,80
1667883045.616522,81
1667883045.722490,79
1667883045.831197,80
1667883045.944709,80
1667883046.052001,79
1667883046.157836,81
1667883046.262836,81
1667883046.368362,81
1667883046.474983,82
1667883046.582912,81
1667883046.691234,91
1667883046.797970,91
1667883046.906120,90
1667883047.014141,90
1667883047.118701,99
1667883047.224941,98
1667883047.330191,98
1667883047.436877,96
1667883047.543077,95
1667883047.653785,99
1667883047.764222,98
1667883047.876315,62
1667883047.981133,43
1667883048.085454,38
1667883048.191390,19
1667883048.297467,21
1667883048.406694,23
1667883048.515115,23
1667883048.622215,23
1667883048.732173,32
1667883048.839509,43
1667883048.948672,52
1667883049.053046,44
1667883049.160484,14
1667883049.265021,32
1667883049.370575,0
1667883049.476695,0
1667883049.583478,0
1667883049.691143,0
1667883049.797579,0
1667883049.904198,0
1667883050.010528,0
1667883050.115777,0
1667883050.223082,0
1667883050.328472,0
